genre,store_name,business_hours,address,url,Cleaned_Address,Longitude,Latitude,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
ガソリンスタンド,淡路町SS / 二引(株),['07:30~19:30'],東京都千代田区神田淡路町1-5,N/A,東京都千代田区神田淡路町1-5,139.76712,35.69595,['07:30~19:30'],['07:30~19:30'],['07:30~19:30'],['07:30~19:30'],['07:30~19:30'],['07:30~19:30'],['07:30~19:30']
ガソリンスタンド,湯島SS / (株)CAPITA,['08:00~20:00'],東京都文京区湯島3-14-10,N/A,東京都文京区湯島3-14-10,139.769714,35.704853,['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00']
ガソリンスタンド,佃大橋SS / (株)CAPITA,['09:00~20:00'],東京都中央区月島1-3-9,N/A,東京都中央区月島1-3-9,139.784409,35.664318,['09:00~20:00'],['09:00~20:00'],['09:00~20:00'],['09:00~20:00'],['09:00~20:00'],['09:00~20:00'],['09:00~20:00']
ガソリンスタンド,巣鴨SS / (株)CAPITA,['08:00~20:00'],東京都豊島区巣鴨1-11-1,N/A,東京都豊島区巣鴨1-11-1,139.740677,35.732006,['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00']
ガソリンスタンド,宮前SS / 日新商事(株),['08:00~20:00'],東京都杉並区宮前1-17-29,N/A,東京都杉並区宮前1-17-29,139.612946,35.6903,['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00']
ガソリンスタンド,Dr.Drive 入船桜川SS / 日新商事(株),['08:00~19:00'],東京都中央区入船1-3-8,N/A,東京都中央区入船1-3-8,139.776505,35.672562,['08:00~19:00'],['08:00~19:00'],['08:00~19:00'],['08:00~19:00'],['08:00~19:00'],['08:00~19:00'],['08:00~19:00']
ガソリンスタンド,Dr.Drive 余丁SS / 日新商事(株),['07:30~20:00'],東京都新宿区余丁町8-14,N/A,東京都新宿区余丁町8-14,139.714767,35.697773,['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00']
ガソリンスタンド,Dr.Drive オートジョイ駒込SS / 垣見油化(株),['08:30~19:30'],東京都文京区本駒込5-38-7,N/A,東京都文京区本駒込5-38-7,139.752991,35.733318,['08:30~19:30'],['08:30~19:30'],['08:30~19:30'],['08:30~19:30'],['08:30~19:30'],['08:30~19:30'],['08:30~19:30']
ガソリンスタンド,飯田橋SS / 二引(株),['07:30~20:00'],東京都文京区後楽1-9-7,N/A,東京都文京区後楽1-9-7,139.746262,35.703377,['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00']
ガソリンスタンド,上野山伏町SS / 山田石油(株),['08:00~20:00'],東京都台東区北上野2-12-10,N/A,東京都台東区北上野2-12-10,139.785355,35.716827,['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00']
ガソリンスタンド,Dr.Drive 井草店 / (株)井口鉱油,['0:00~23:59'],東京都杉並区井草4-17-7,N/A,東京都杉並区井草4-17-7,139.609177,35.728134,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,新池上SS / モービルオート(株),['07:30~21:00'],東京都大田区池上3-21-17,N/A,東京都大田区池上3-21-17,139.698181,35.573879,['07:30~21:00'],['07:30~21:00'],['07:30~21:00'],['07:30~21:00'],['07:30~21:00'],['07:30~21:00'],['07:30~21:00']
ガソリンスタンド,Dr.Drive セルフ調布店 / (株)ENEOSフロンティア,['0:00~23:59'],東京都調布市上石原1-45-2,N/A,東京都調布市上石原1-45-2,139.532867,35.657509,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive セルフ環七江北店 / (株)ENEOSフロンティア,['0:00~23:59'],東京都足立区江北6-4-10,N/A,東京都足立区江北6-4-10,139.766464,35.778717,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive 白金店 / (株)ENEOSフロンティア,['08:00~20:00'],東京都港区白金台5-16-1,N/A,東京都港区白金台5-16-1,139.72319,35.637814,['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00']
ガソリンスタンド,西新宿SS / 関東石油(株),['0:00~23:59'],東京都新宿区西新宿4-39-33,N/A,東京都新宿区西新宿4-39-33,139.685165,35.686382,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive セルフ滝野川SS / (株)荒木,['0:00~23:59'],東京都北区滝野川7-50-10,N/A,東京都北区滝野川7-50-10,139.723999,35.739979,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,電化通りSS / (株)小高商事,['07:00~20:00'],東京都荒川区町屋4-36-8,N/A,東京都荒川区町屋4-36-8,139.776535,35.749294,['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00']
ガソリンスタンド,Dr.Drive セルフ忠生店 / (株)ENEOSフロンティア,['0:00~23:59'],東京都町田市忠生1-21-5,N/A,東京都町田市忠生1-21-5,139.421295,35.577118,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive セルフカートピア青梅インターSS / (株)泰正社,['0:00~23:59'],東京都青梅市今井3-1-5,N/A,東京都青梅市今井3-1-5,139.309189,35.794823,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive セルフ八王子堀之内店 / (株)ENEOSフロンティア,['0:00~23:59'],東京都八王子市堀之内3-31-1,N/A,東京都八王子市堀之内3-31-1,139.402664,35.627193,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,初台SS / ヤジマ石油(株),['07:00~21:00'],東京都渋谷区代々木4-58-6,N/A,東京都渋谷区代々木4-58-6,139.688812,35.678875,['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00']
ガソリンスタンド,セルフ春江町SS / (株)ナガイ,['0:00~23:59'],東京都江戸川区春江町4-16-4,N/A,東京都江戸川区春江町4-16-4,139.87854,35.682194,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフ雪が谷SS / 関東礦油(株),['0:00~23:59'],東京都大田区南雪谷2-1-8,N/A,東京都大田区南雪谷2-1-8,139.681015,35.592537,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフ田園調布SS / 昭和礦油(株),['0:00~23:59'],東京都世田谷区尾山台3-3-3,N/A,東京都世田谷区尾山台3-3-3,139.655838,35.602642,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,本天沼SS / 出光リテール販売(株),"['0:00~1:00','2:00~23:59']",東京都杉並区本天沼2-47-12,N/A,東京都杉並区本天沼2-47-12,139.624802,35.71722,"['0:00~1:00','2:00~23:59']","['0:00~1:00','2:00~23:59']","['0:00~1:00','2:00~23:59']","['0:00~1:00','2:00~23:59']","['0:00~1:00','2:00~23:59']","['0:00~1:00','2:00~23:59']","['0:00~1:00','2:00~23:59']"
ガソリンスタンド,セルフ石神井台SS / (株)吉田商店,['06:00~22:00'],東京都練馬区石神井台3-33-2,N/A,東京都練馬区石神井台3-33-2,139.588531,35.739265,['06:00~22:00'],['06:00~22:00'],['06:00~22:00'],['06:00~22:00'],['06:00~22:00'],['06:00~22:00'],['06:00~22:00']
ガソリンスタンド,亀戸SS / 共栄石油(株),['07:00~21:00'],東京都江東区亀戸6-9-1,N/A,東京都江東区亀戸6-9-1,139.827621,35.694672,['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00']
ガソリンスタンド,宇喜田第二SS / 共栄石油(株),['07:00~23:00'],東京都江戸川区西葛西4-2-1,N/A,東京都江戸川区西葛西4-2-1,139.864563,35.665611,['07:00~23:00'],['07:00~23:00'],['07:00~23:00'],['07:00~23:00'],['07:00~23:00'],['07:00~23:00'],['07:00~23:00']
ガソリンスタンド,西葛西SS / 共栄石油(株),['0:00~23:59'],東京都江戸川区西葛西3-7-29,N/A,東京都江戸川区西葛西3-7-29,139.855179,35.666828,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,ニュー和泉町SS / 安藤石油(株),['08:00~21:00'],東京都杉並区和泉3-58-21,N/A,東京都杉並区和泉3-58-21,139.644882,35.682121,['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00']
ガソリンスタンド,亀戸SS / (株)長谷川,['07:00~22:00'],東京都江東区亀戸4-19-11,N/A,東京都江東区亀戸4-19-11,139.826233,35.701885,['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00']
ガソリンスタンド,常盤台SS / ババウチ石油(株),['0:00~23:59'],東京都板橋区常盤台1-54,N/A,東京都板橋区常盤台1-54,139.693344,35.75835,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,大塚SS / 山文商事(株),['08:00~21:00'],東京都文京区大塚3-28-6,N/A,東京都文京区大塚3-28-6,139.736221,35.722553,['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00']
ガソリンスタンド,Dr.Drive セルフカートピア青梅SS / (株)泰正社,['07:00~22:00'],東京都青梅市藤橋3-1-1,N/A,東京都青梅市藤橋3-1-1,139.306793,35.794254,['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00']
ガソリンスタンド,Dr.Drive セルフ羽店 / (株)ENEOSフロンティア,['0:00~23:59'],東京都羽村市羽加美1-29-9,N/A,東京都羽村市羽加美1-29-9,139.307465,35.768253,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive セルフ東神田SS / 隅田商事(株),['0:00~23:59'],東京都千代田区東神田1-16-9,N/A,東京都千代田区東神田1-16-9,139.782516,35.695015,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive セルフ秋川店 / (株)ENEOSフロンティア,['0:00~23:59'],東京都あきる野市秋川6-16-3,N/A,東京都あきる野市秋川6-16-3,139.29007,35.73103,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive セルフ環八砧SS / 日新商事(株),['0:00~23:59'],東京都世田谷区砧2-1-2,N/A,東京都世田谷区砧2-1-2,139.618973,35.640739,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive セルフ潮見公園店 / (株)ENEOSフロンティア,['0:00~23:59'],東京都江東区潮見1-3-2,N/A,東京都江東区潮見1-3-2,139.81102,35.656231,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive セルフ上井草店 / (株)ENEOSフロンティア,['0:00~23:59'],東京都杉並区上井草2-6-1,N/A,東京都杉並区上井草2-6-1,139.607956,35.719368,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフNEW江東SS / (株)新出光,['0:00~23:59'],東京都江東区南砂2-31-13,N/A,東京都江東区南砂2-31-13,139.822922,35.675674,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフ池上SS / 昭和礦油(株),['0:00~23:59'],東京都大田区仲池上2-7-6,N/A,東京都大田区仲池上2-7-6,139.702774,35.582939,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,環七豊玉陸橋SS / (株)東日本宇佐美,['0:00~23:59'],東京都練馬区豊玉北3-15-1,N/A,東京都練馬区豊玉北3-15-1,139.660614,35.73254,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,明治通り新木場SS / (株)東日本宇佐美,['0:00~23:59'],東京都江東区新砂1-10-25,N/A,東京都江東区新砂1-10-25,139.823639,35.664055,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフ清水橋SS / (株)共栄オーメック,['0:00~23:59'],東京都渋谷区本町3-35-18,N/A,東京都渋谷区本町3-35-18,139.681641,35.689747,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフR254中板橋SS / (株)共栄オーメック,['07:00~23:00'],東京都板橋区弥生町82-4,N/A,東京都板橋区弥生町82-4,139.690491,35.753647,['07:00~23:00'],['07:00~23:00'],['07:00~23:00'],['07:00~23:00'],['07:00~23:00'],['07:00~23:00'],['07:00~23:00']
ガソリンスタンド,セルフ東砂SS / 山村産業(株),['06:00~22:00'],東京都江東区東砂2-16-4,N/A,東京都江東区東砂2-16-4,139.844742,35.682495,['06:00~22:00'],['06:00~22:00'],['06:00~22:00'],['06:00~22:00'],['06:00~22:00'],['06:00~22:00'],['06:00~22:00']
ガソリンスタンド,中丸SS / (有)ペトロベスト,['07:00~21:00'],東京都板橋区中丸町43-1,N/A,東京都板橋区中丸町43-1,139.702591,35.743225,['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00']
ガソリンスタンド,新板橋SS / (有)ペトロベスト,['07:00~20:00'],東京都板橋区板橋2-41-7,N/A,東京都板橋区板橋2-41-7,139.714371,35.749237,['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00']
ガソリンスタンド,天現寺SS / (株)千代田エネルギー,['08:00~20:00'],東京都港区南麻布4-13-4,N/A,東京都港区南麻布4-13-4,139.723694,35.646992,['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00']
ガソリンスタンド,Dr.Drive 松月院通り店 / 川端石油(株),['08:00~20:00'],東京都板橋区赤塚5-2-6,N/A,東京都板橋区赤塚5-2-6,139.645523,35.779461,['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00']
ガソリンスタンド,環七一之江SS / 共栄石油(株),['0:00~23:59'],東京都江戸川区一之江1-3-7,N/A,東京都江戸川区一之江1-3-7,139.88208,35.699039,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,環七瑞江SS / 共栄石油(株),['0:00~23:59'],東京都江戸川区西瑞江5-1-1,N/A,東京都江戸川区西瑞江5-1-1,139.881485,35.682102,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive WE'LLヌクイSS / (株)松勇,['07:00~21:00'],東京都練馬区貫井4-16-4,N/A,東京都練馬区貫井4-16-4,139.631897,35.742748,['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00']
ガソリンスタンド,南田中SS / (株)井口鉱油,['0:00~23:59'],東京都練馬区南田中4-13-26,N/A,東京都練馬区南田中4-13-26,139.614532,35.7351,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,EneJet真中SS / 関東燃料(株),['0:00~23:59'],東京都世田谷区駒沢1-13-14,N/A,東京都世田谷区駒沢1-13-14,139.659576,35.632111,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,大井町SS / (株)リブエナジーシステムズ,['0:00~23:59'],東京都品川区東大井2-1-10,N/A,東京都品川区東大井2-1-10,139.740646,35.603279,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,城北SS / 城北石油(株),['07:00~20:00'],東京都北区神谷3-29-20,N/A,東京都北区神谷3-29-20,139.733063,35.772076,['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00']
ガソリンスタンド,Dr.Drive セルフ西大島SS / (株)ソニックス,['0:00~23:59'],東京都江東区大島2-20-18,N/A,東京都江東区大島2-20-18,139.8246,35.689434,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,ソニックス Dr.Drive 東大島SS / (株)ソニックス,['07:00~20:00'],東京都江東区大島5-37-10,N/A,東京都江東区大島5-37-10,139.836136,35.688164,['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00']
ガソリンスタンド,オートイン福生店 / 金桝石油(株),['07:00~20:00'],東京都福生市志茂16,N/A,東京都福生市志茂16,139.328674,35.735367,['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00']
ガソリンスタンド,Dr.Drive 江戸店 / 日新石油(株),['07:30~20:00'],東京都江戸川区南小岩3-24-16,N/A,東京都江戸川区南小岩3-24-16,139.889236,35.723995,['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00']
ガソリンスタンド,セルフ足立六月SS / 清和石油販売(株),['07:00~21:00'],東京都足立区六月3-2-1,N/A,東京都足立区六月3-2-1,139.791641,35.785625,['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00']
ガソリンスタンド,セルフ水元公園SS / ヤマヒロ(株),['0:00~23:59'],東京都葛飾区南水元4-8-9,N/A,東京都葛飾区南水元4-8-9,139.858978,35.780064,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,環7亀有SS / 出光リテール販売(株),['0:00~23:59'],東京都足立区中川4-30-11,N/A,東京都足立区中川4-30-11,139.847031,35.771736,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフ京葉口SS / 出光リテール販売(株),"['0:00~2:00','3:00~23:59']",東京都江戸川区松江1-10-10,N/A,東京都江戸川区松江1-10-10,139.870117,35.703098,"['0:00~2:00','3:00~23:59']","['0:00~2:00','3:00~23:59']","['0:00~2:00','3:00~23:59']","['0:00~2:00','3:00~23:59']","['0:00~2:00','3:00~23:59']","['0:00~2:00','3:00~23:59']","['0:00~2:00','3:00~23:59']"
ガソリンスタンド,16号八王子インターSS / (株)東日本宇佐美,['0:00~23:59'],東京都八王子市宇津木町761-1,N/A,東京都八王子市宇津木町761-1,139.352615,35.681721,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフ新宿目白SS / (株)東日本宇佐美,['08:00~22:30'],東京都新宿区下落合4-27-2,N/A,東京都新宿区下落合4-27-2,139.698456,35.722122,['08:00~22:30'],['08:00~22:30'],['08:00~22:30'],['08:00~22:30'],['08:00~22:30'],['08:00~22:30'],['08:00~22:30']
ガソリンスタンド,環七江戸川SS / (株)東日本宇佐美,['0:00~23:59'],東京都江戸川区大杉4-3-2,N/A,東京都江戸川区大杉4-3-2,139.880096,35.708969,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,西新井大師前SS / (株)ENEOSジェネレーションズ,['0:00~23:59'],東京都足立区西新井7-1-1,N/A,東京都足立区西新井7-1-1,139.773849,35.778286,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,EneJet金町SS / 中外石油(株),['0:00~23:59'],東京都葛飾区金町4-1-1,N/A,東京都葛飾区金町4-1-1,139.863739,35.762951,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,【navi】板橋SS / ナヴィ(株),['07:00~22:00'],東京都板橋区坂下3-4-2,N/A,東京都板橋区坂下3-4-2,139.685181,35.786846,['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00']
ガソリンスタンド,246号つくし野横浜インターSS / (株)東日本宇佐美,['0:00~23:59'],東京都町田市つくし野4-36-1,N/A,東京都町田市つくし野4-36-1,139.485916,35.525047,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive セルフ東久留米店 / (株)ENEOSフロンティア,['0:00~23:59'],東京都東久留米市八幡町1-1-63,N/A,東京都東久留米市八幡町1-1-63,139.515366,35.757866,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,尾山台SS / サンユエネルギー(株),['07:00~21:00'],東京都世田谷区尾山台3-6-3,N/A,東京都世田谷区尾山台3-6-3,139.654358,35.603199,['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00']
ガソリンスタンド,Dr.Drive セルフ花小金井店 / (株)ENEOSフロンティア,['0:00~23:59'],東京都小平市花小金井3-21-10,N/A,東京都小平市花小金井3-21-10,139.513382,35.738075,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,ソニックス Dr.Drive 江東住吉SS / (株)ソニックス,['07:00~20:00'],東京都江東区住吉1-3-7,N/A,東京都江東区住吉1-3-7,139.810501,35.688534,['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00']
