store_name,address,business_hours,Cleaned_Address,Longitude,Latitude
南小岩SS / 宮崎石油(株),東京都江戸川区東小岩1-8-7,['07:00~20:00'],東京都江戸川区東小岩1-8-7,139.889694,35.723186
セルフ青井SS / (株)コプローサいのうえ,東京都足立区青井6-25-8,['0:00~23:59'],東京都足立区青井6-25-8,139.811752,35.778526
セルフ青梅新町SS / 出光リテール販売(株) ,東京都青梅市新町9-2207-1,['04:00~27:00'],東京都青梅市新町9-2207-1,139.321823,35.782368
セルフ中葛西SS / (株)矢作石油,東京都江戸川区中葛西2-27-15,['0:00~23:59'],東京都江戸川区中葛西2-27-15,139.872757,35.667923
セルフむさしの台給油所 / 伊吹アポロ(株),東京都福生市武蔵野台1-16-7,['0:00~23:59'],東京都福生市武蔵野台1-16-7,139.331772,35.747761
セルフ松木SS / 出光リテール販売(株),東京都八王子市松木33-1,['07:00~23:00'],東京都八王子市松木33-1,139.394135,35.624878
セルフ瑞穂SS / 出光リテール販売(株),東京都西多摩郡瑞穂町殿ケ谷442,['08:00~20:00'],東京都西多摩郡瑞穂町殿ケ谷442,139.357727,35.760551
石神井SS / 大沢石油販売(株),東京都練馬区南田中1-22-18,['08:00~19:00'],東京都練馬区南田中1-22-18,139.614731,35.731678
宇喜田橋SS / 大高石油販売(株),東京都江戸川区宇喜田町1078,['07:00~21:00'],東京都江戸川区宇喜田町1078,139.863205,35.676311
船堀SS / 大高石油販売(株),東京都江戸川区船堀7-13-19,['07:00~20:00'],東京都江戸川区船堀7-13-19,139.870071,35.676647
大泉学園SS / (株)市川燃料店,東京都練馬区大泉学園町8-9-22,['7:00~21:00'],東京都練馬区大泉学園町8-9-22,139.591003,35.773582
マインドホース秋川SS / (株)南部燃料,東京都あきる野市野辺290-1,['07:00~22:00'],東京都あきる野市野辺290-1,139.312057,35.722492
五日市SS / (有)松本商店,東京都あきる野市五日市126,['07:00~20:00'],東京都あきる野市五日市126,139.224396,35.729809
御陵SS / (有)石川商事,東京都八王子市東浅川町42-1,['08:00~20:00'],東京都八王子市東浅川町42-1,139.291977,35.646297
東瑞江SS / 日東石油(株),東京都江戸川区東瑞江1-3-14,['06:00~23:00'],東京都江戸川区東瑞江1-3-14,139.900375,35.688129
国分寺西町SS / (株)安喜,東京都国分寺市西町2-29-2,['08:00~22:00'],東京都国分寺市西町2-29-2,139.436111,35.707569
松江給油所 / 須田油店,東京都江戸川区松江4-25-11,['09:00~18:00'],東京都江戸川区松江4-25-11,139.871704,35.69038
羽田SS / (株)シオドメオイル,東京都大田区羽田4-18-14,['07:00~20:00'],東京都大田区羽田4-18-14,139.744492,35.548923
日野台SS / 荒木産業(株),東京都日野市多摩平6-41-5,['07:00~21:00'],東京都日野市多摩平6-41-5,139.383667,35.673008
清瀬SS / 松村石油(株),東京都清瀬市中里1-733,['06:00~22:00'],東京都清瀬市中里1-733,139.515411,35.778614
サンライズ東久留米SS / 成瀬商事(有),東京都東久留米市下里2-15-2,['07:00~21:00'],東京都東久留米市下里2-15-2,139.50827,35.753643
坂上SS / (有)並木商事,東京都西東京市東伏見4-3-16,['8:00~20:00'],東京都西東京市東伏見4-3-16,139.561569,35.722095
セルフ楢原SS / 大洋石油(株),東京都八王子市楢原町597-1,['0:00~23:59'],東京都八王子市楢原町597-1,139.303589,35.682365
ステラ行船SS / 行船石油(株),東京都江戸川区西葛西1-13-1,['0:00~23:59'],東京都江戸川区西葛西1-13-1,139.856262,35.670471
千歳船橋SS / ネクサスエナジー(株),東京都世田谷区千歳台3-19-20,['0:00~23:59'],東京都世田谷区千歳台3-19-20,139.615997,35.652897
セルフエネックスSS / エネックス(株),東京都東村山市久米川町4-3-15,['07:00~20:00'],東京都東村山市久米川町4-3-15,139.472076,35.76004
王子環七SS / 日之出石油販売(株),東京都北区神谷3-50-7,['10:00~19:00'],東京都北区神谷3-50-7,139.731552,35.768879
セルフステーション日本堤 / 日本ビンコ(有),東京都台東区日本堤1-38-1,['04:00~27:00'],東京都台東区日本堤1-38-1,139.798691,35.727131
セルフ日野台 / (株)オカモト,東京都日野市日野台2-41-2,['04:00~26:00'],東京都日野市日野台2-41-2,139.377121,35.679764
セルフピュア東十条 / コスモ石油販売(株),東京都北区東十条4-11-4,['0:00~23:59'],東京都北区東十条4-11-4,139.728622,35.767845
セルフピュア秋川 / コスモ石油販売(株),東京都あきる野市秋川4-5-7,['0:00~23:59'],東京都あきる野市秋川4-5-7,139.289413,35.732155
セルフピュア諏訪 / コスモ石油販売(株),東京都八王子市諏訪町74-1,['0:00~23:59'],東京都八王子市諏訪町74-1,139.292389,35.674801
セルフピュアなら原 / コスモ石油販売(株),東京都八王子市楢原町632-4,['0:00~23:59'],東京都八王子市楢原町632-4,139.301453,35.684052
セルフピュア上野毛 / コスモ石油販売(株),東京都世田谷区上野毛1-28-10,['0:00~23:59'],東京都世田谷区上野毛1-28-10,139.637726,35.613522
セルフピュア尾山台 / コスモ石油販売(株),東京都世田谷区等々力1-30-18,['0:00~23:59'],東京都世田谷区等々力1-30-18,139.65184,35.603756
セルフピュア町田 / コスモ石油販売(株),東京都町田市小山町837-7,['0:00~23:59'],東京都町田市小山町837-7,139.382782,35.591862
セルフピュア練馬 / コスモ石油販売(株),東京都練馬区北町1-8-1,['0:00~23:59'],東京都練馬区北町1-8-1,139.668381,35.763016
セルフピュア昭島 / コスモ石油販売(株),東京都昭島市上川原町2-10-1,['0:00~23:59'],東京都昭島市上川原町2-10-1,139.360596,35.710716
セルフピュア昭島南 / コスモ石油販売(株),東京都昭島市大神町2-10-23,['0:00~23:59'],東京都昭島市大神町2-10-23,139.355789,35.703136
セルフピュア大井鹿島町 / コスモ石油販売(株),東京都品川区大井6-19-13,['0:00~23:59'],東京都品川区大井6-19-13,139.729691,35.595242
セルフピュア芝園橋 / コスモ石油販売(株),東京都港区芝3-12-1,['0:00~23:59'],東京都港区芝3-12-1,139.74614,35.652763
セルフピュア狛江一の橋 / コスモ石油販売(株),東京都狛江市岩戸北4-12-28,['0:00~23:59'],東京都狛江市岩戸北4-12-28,139.586121,35.632874
セルフ万世橋SS / ヤマヒロ(株),東京都千代田区神田須田町1-5,['0:00~23:59'],東京都千代田区神田須田町1-5,139.770279,35.696278
セルフ平塚橋SS / 出光リテール販売(株),東京都品川区平塚2-11-16,['0:00~23:59'],東京都品川区平塚2-11-16,139.713425,35.61747
セルフ向島SS / 出光リテール販売(株),東京都墨田区東向島6-64-4,['0:00~23:59'],東京都墨田区東向島6-64-4,139.824753,35.728218
セルフ駒沢通りSS / (株)鈴美商事,東京都目黒区五本木3-26-6,['0:00~23:59'],東京都目黒区五本木3-26-6,139.683472,35.630527
プリテール町田SS / 出光リテール販売(株),東京都町田市本町田1700,['07:00~22:00'],東京都町田市本町田1700,139.433914,35.558334
セルフ日野SS / 出光リテール販売(株),東京都日野市大坂上2-8-8,['02:00~25:00'],東京都日野市大坂上2-8-8,139.385727,35.67432
環七葛西インターSS / (株)東日本宇佐美,東京都江戸川区臨海町4-3-1,['0:00~23:59'],東京都江戸川区臨海町4-3-1,139.862335,35.646538
大岡山SS / 出光リテール販売(株),東京都目黒区南3-12-1,['03:00~26:00'],東京都目黒区南3-12-1,139.686813,35.613045
小作SS / (有)小作給油所,東京都羽村市羽西1-13-50,['09:00~21:00'],東京都羽村市羽西1-13-50,139.297897,35.772076
村山SS / (有)村山石油商会,東京都武蔵村山市大南1-4-5,['07:00~20:00'],東京都武蔵村山市大南1-4-5,139.393524,35.741451
【navi】多摩川SS / ナヴィ(株),東京都大田区多摩川1-18-30,['07:00~22:00'],東京都大田区多摩川1-18-30,139.696976,35.562832
セルフかつしか6号SS / (株)ライフ白銅,東京都葛飾区白鳥2-20-20,['0:00~23:59'],東京都葛飾区白鳥2-20-20,139.846863,35.748474
SkyBlueEnergy白河GS / (株)日の丸リムジン,東京都江東区白河4-9-11,['0:00~23:59'],東京都江東区白河4-9-11,139.808807,35.682732
セルフ市ヶ谷店 / (株)ライフ白銅,東京都新宿区市谷船河原町8,['0:00~23:59'],東京都新宿区市谷船河原町8,139.740051,35.69759
Dr.Drive 相原店 / (株)カイト,東京都町田市相原町2171-1,['0:00~23:59'],東京都町田市相原町2171-1,139.318054,35.606251
九段SS / (株)千代田エネルギー,東京都千代田区飯田橋2-2-2,['08:00~19:00'],東京都千代田区飯田橋2-2-2,139.750961,35.698242
Dr.Drive 三ノ輪店 / 日新石油(株),東京都台東区根岸5-13-15,['07:30~21:00'],東京都台東区根岸5-13-15,139.78801,35.726795
両国SS / 田実興産(株),東京都墨田区両国2-9-1,['07:00~22:00'],東京都墨田区両国2-9-1,139.79303,35.694183
目黒本町SS / 青木石油商事(株),東京都目黒区目黒本町5-16-5,['07:00~19:00'],東京都目黒区目黒本町5-16-5,139.700241,35.621754
伊興町SS / (株)エネクル,東京都足立区西伊興4-6-29,['07:00~21:00'],東京都足立区西伊興4-6-29,139.782333,35.802795
アクア新宿SS / (株)大家商店,東京都新宿区新宿6-28-13,['08:00~20:00'],東京都新宿区新宿6-28-13,139.707382,35.696384
柴又SS / 田辺(株),東京都葛飾区鎌倉4-17-11,['08:00~21:00'],東京都葛飾区鎌倉4-17-11,139.879349,35.749874
石原SS / 田実興産(株),東京都墨田区石原2-13-3,['07:00~23:00'],東京都墨田区石原2-13-3,139.8013,35.700359
向島SS / 共栄石油(株),東京都墨田区八広2-49-14,['07:30~21:00'],東京都墨田区八広2-49-14,139.828033,35.715298
Dr.Drive 笹塚SS / サンユエネルギー(株),東京都渋谷区笹塚1-53-17,['0:00~23:59'],東京都渋谷区笹塚1-53-17,139.669998,35.674717
青山中央SS / 出光リテール販売(株),東京都港区北青山1-3-6,['0:00~23:59'],東京都港区北青山1-3-6,139.722733,35.672512
ラリーポイント山吹SS / (株)大釿,東京都新宿区山吹町81-15,['07:30~20:00'],東京都新宿区山吹町81-15,139.728226,35.706856
東十条駅前SS / (株)松勇,東京都北区東十条1-10-1,['07:00~21:00'],東京都北区東十条1-10-1,139.731705,35.760807
新河岸SS / 大東実業(株),東京都板橋区新河岸1-7-2,['07:00~20:00'],東京都板橋区新河岸1-7-2,139.666809,35.794682
中野SS / さがみ商事(株),東京都中野区中野1-27-5,['08:00~20:00'],東京都中野区中野1-27-5,139.676315,35.701874
Dr.Drive 絹ヶ丘店 / (株)ENEOSフロンティア,東京都八王子市絹ケ丘1-23-3,['07:00~21:00'],東京都八王子市絹ケ丘1-23-3,139.360123,35.638809
花畑SS / (株)栃木屋商店,東京都足立区南花畑2-31-2,['07:30~20:00'],東京都足立区南花畑2-31-2,139.817062,35.79108
ルポサ千田SS / (有)大木油店,東京都江東区千田21-7,['07:30~21:00'],東京都江東区千田21-7,139.816177,35.681644
西尾久SS / 不二化学(株),東京都荒川区西尾久6-15-2,['06:30~19:00'],東京都荒川区西尾久6-15-2,139.759186,35.750759
東保木間SS / (有)帝国鉱油,東京都足立区東保木間2-2-2,['07:00~22:00'],東京都足立区東保木間2-2-2,139.810394,35.792324
拝島駅北口前SS / (株)SHIRATORI,東京都福生市熊川1654,['08:00~19:30'],東京都福生市熊川1654,139.343826,35.722923
神田明神下SS / (株)ナカタニ,東京都千代田区外神田2-15-5,['08:00~19:00'],東京都千代田区外神田2-15-5,139.768753,35.702801
築地SS / 青木石油商事(株),東京都中央区築地3-11-4,['07:00~20:00'],東京都中央区築地3-11-4,139.772675,35.66737
町屋SS / (株)栃木屋商店,東京都荒川区町屋3-27-11,['07:30~19:30'],東京都荒川区町屋3-27-11,139.78302,35.749607
皿沼SS / (有)ウスバ石油,東京都足立区加賀1-22-17,['08:00~20:00'],東京都足立区加賀1-22-17,139.76207,35.790287
【総合エネルギー】 曳舟SS / (有)新光給油所,東京都墨田区東向島2-47-12,['07:00~19:30'],東京都墨田区東向島2-47-12,139.818863,35.719036
セルフピュア新宿中央 / コスモ石油販売(株),東京都新宿区西新宿6-14-4,['0:00~23:59'],東京都新宿区西新宿6-14-4,139.689697,35.692436
Dr.Drive セルフ椚田店 / (株)ENEOSフロンティア,東京都八王子市椚田町553-19,['0:00~23:59'],東京都八王子市椚田町553-19,139.306641,35.637642
Dr.Drive セルフ足立佐野店 / (株)ENEOSフロンティア,東京都足立区佐野1-29-1,['0:00~23:59'],東京都足立区佐野1-29-1,139.841354,35.788811
プラザ戸越SS / (株)菊池石油,東京都品川区豊町6-6-2,['08:00~20:00'],東京都品川区豊町6-6-2,139.715912,35.605984
狛江SS / (株)ニシヤマ,東京都狛江市岩戸北4-19-11,['06:30~20:00'],東京都狛江市岩戸北4-19-11,139.59024,35.6334
恵比寿SS / ユニオン石油(株),東京都渋谷区恵比寿西2-6-7,['08:00~20:00'],東京都渋谷区恵比寿西2-6-7,139.707169,35.651047
CaReS代官山SS / (株)佐藤商会,東京都渋谷区代官山町9-8,['08:00~20:00'],東京都渋谷区代官山町9-8,139.704407,35.651852
Dr.Drive 新秋津店 / (株)ENEOSフロンティア,東京都東村山市秋津町1-25-1,['07:00~22:00'],東京都東村山市秋津町1-25-1,139.493073,35.772743
梅田SS / 東京トレイディング(株),東京都足立区梅田2-8-9,['07:00~21:00'],東京都足立区梅田2-8-9,139.803452,35.76757
Dr.Drive 新橋SS / 隅田商事(株),東京都港区新橋4-25-7,['07:30~19:00'],東京都港区新橋4-25-7,139.755859,35.663944
Dr.Drive 松涛SS / (株)亀岡商会,東京都渋谷区松濤2-8-13,['08:00~21:00'],東京都渋谷区松濤2-8-13,139.689423,35.659878
Dr.Drive カートピア向台SS / (株)泰正社,東京都西東京市向台町1-16-20,['07:00~21:00'],東京都西東京市向台町1-16-20,139.543198,35.719563
北千住SS / 山村産業(株),東京都足立区千住中居町12-16,['07:00~20:00'],東京都足立区千住中居町12-16,139.796555,35.749195
下町セルフ柴又SS / (株)共栄オーメック,東京都葛飾区柴又6-5-1,['07:00~22:00'],東京都葛飾区柴又6-5-1,139.877335,35.754726
大塚SS / (株)林商会,東京都八王子市大塚1505,['08:00~20:00'],東京都八王子市大塚1505,139.420258,35.635651
池袋SS / 東京燃料林産(株),東京都豊島区東池袋4-7-2,['08:00~20:00'],東京都豊島区東池袋4-7-2,139.717499,35.727108
カレストステーション中野坂上 / (株)杉並モータース,東京都中野区本町2-46-4,['0:00~23:59'],東京都中野区本町2-46-4,139.681992,35.695988
麻布十番SS / 富士鉱油(株),東京都港区麻布十番1-9-1,['07:30~22:00'],東京都港区麻布十番1-9-1,139.73558,35.656391
CIARO SS / 田中燃料(株),東京都港区六本木3-3-11,['07:30~21:00'],東京都港区六本木3-3-11,139.738052,35.663433
上荻SS / (株)佐藤商会,東京都杉並区上荻2-20-5,['08:00~19:00'],東京都杉並区上荻2-20-5,139.613953,35.70578
CaReS中目黒SS / (株)佐藤商会,東京都目黒区上目黒1-7-13,['08:00~20:00'],東京都目黒区上目黒1-7-13,139.699692,35.645737
大宮前SS / 関東燃料(株),東京都杉並区宮前5-25-3,['07:00~22:00'],東京都杉並区宮前5-25-3,139.598557,35.695312
Dr.Drive 茅場町SS / 隅田商事(株),東京都中央区日本橋茅場町3-1-11,['07:30~19:00'],東京都中央区日本橋茅場町3-1-11,139.777069,35.678707
Dr.Drive 本石町SS / 隅田商事(株),東京都中央区日本橋本石町4-3-7,['07:30~19:00'],東京都中央区日本橋本石町4-3-7,139.769272,35.688652
ソニックス Dr.Drive 永住SS / (株)ソニックス,東京都台東区元浅草2-1-20,['07:30~18:00'],東京都台東区元浅草2-1-20,139.784912,35.709179
ソニックス Dr.Drive 南砂SS / (株)ソニックス,東京都江東区南砂1-5-12,['07:00~20:00'],東京都江東区南砂1-5-12,139.821243,35.681686
Dr.Drive 平和島SS / (株)高橋商店,東京都大田区平和島5-10-5,['06:30~20:30'],東京都大田区平和島5-10-5,139.746857,35.576317
ハイウェル上高井戸SS / (有)斉藤商店,東京都杉並区上高井戸1-23-2,['08:00~21:00'],東京都杉並区上高井戸1-23-2,139.611603,35.672066
Dr.Drive 月島SS / 東新エナジー(株),東京都中央区佃2-18-8,['0:00~23:59'],東京都中央区佃2-18-8,139.785034,35.665054
青山SS / 東新エナジー(株),東京都渋谷区神宮前3-39-7,['08:00~20:00'],東京都渋谷区神宮前3-39-7,139.713058,35.671654
Dr.Drive 羽田SS / (株)高橋商店,東京都大田区羽田旭町12-5,['06:00~21:00'],東京都大田区羽田旭町12-5,139.750626,35.551128
Dr.Drive 多摩中央店 / (株)ENEOSフロンティア,東京都多摩市関戸6-6-13,['08:00~21:00'],東京都多摩市関戸6-6-13,139.450363,35.639973
本郷SS / 旭商事(株),東京都文京区向丘1-7-11,['08:00~20:00'],東京都文京区向丘1-7-11,139.754456,35.719532
浅草SS / (株)共栄オーメック,東京都台東区浅草5-7-4,['07:00~19:00'],東京都台東区浅草5-7-4,139.796219,35.719727
石原町SS / (株)共栄オーメック,東京都墨田区石原4-37-10,['07:30~19:30'],東京都墨田区石原4-37-10,139.805634,35.702221
西五反田SS / 大谷石油(株),東京都品川区西五反田7-23-1,['08:00~20:00'],東京都品川区西五反田7-23-1,139.71843,35.621384
武蔵関SS / 平岩石油販売(株),東京都練馬区関町北5-1-1,['07:00~21:00'],東京都練馬区関町北5-1-1,139.577072,35.731499
喜多見SS / (株)大勝,東京都世田谷区喜多見2-8-2,['06:00~19:00'],東京都世田谷区喜多見2-8-2,139.590744,35.62326
ニュー八丈島SS / 八丈交通(株),東京都八丈町大賀郷2322,['08:00~18:00'],東京都八丈町大賀郷2322,,
半蔵門SS / 豊陽興産(株),東京都千代田区隼町2-11,['07:00~20:00'],東京都千代田区隼町2-11,139.741959,35.682549
秋葉原SS / 田実興産(株),東京都台東区台東1-31-12,['08:00~19:00'],東京都台東区台東1-31-12,139.777039,35.702236
月島SS / (株)橋本富士商会,東京都中央区月島2-6-12,['06:00~19:00'],東京都中央区月島2-6-12,139.78479,35.662712
南砂SS / (有)平林油店,東京都江東区南砂3-4-5,['07:00~21:00'],東京都江東区南砂3-4-5,139.826614,35.673199
ウィング森ケ崎SS / (株)河原商店,東京都大田区大森南3-17-13,['7:00~20:00'],東京都大田区大森南3-17-13,139.741669,35.564629
亀有SS / (有)市村商店,東京都葛飾区亀有2-57-3,['08:00~20:00'],東京都葛飾区亀有2-57-3,139.847733,35.761822
八王子インター入口SS / 石森石油(株),東京都八王子市尾崎町348-1,['05:30~20:00'],東京都八王子市尾崎町348-1,139.344101,35.681297
竜泉24SS / 京浜商事(株),東京都台東区竜泉2-17-10,['07:00~22:00'],東京都台東区竜泉2-17-10,139.789108,35.726517
高島平21SS / 丸富興業(株),東京都板橋区高島平9-11-1,['08:00~20:00'],東京都板橋区高島平9-11-1,139.670746,35.789577
御徒町SS / (株)共栄オーメック,東京都台東区東上野1-26-6,['07:30~19:00'],東京都台東区東上野1-26-6,139.780579,35.708065
小茂根SS / 平岩石油販売(株),東京都板橋区小茂根5-15-5,['07:00~20:00'],東京都板橋区小茂根5-15-5,139.677094,35.75235
竹の塚SS / (株)渡辺燃料店,東京都足立区西竹の塚2-13-19,['07:00~20:00'],東京都足立区西竹の塚2-13-19,139.7892,35.797958
花畑中央SS / (株)古橋商店,東京都足立区南花畑2-7-3,['08:00~20:00'],東京都足立区南花畑2-7-3,139.819534,35.788773
旭ヶ丘SS / 出光リテール販売(株),東京都八王子市大和田町1-21-1,['08:00~20:00'],東京都八王子市大和田町1-21-1,139.358963,35.660397
プレステージ三ノ輪SS / 東和興産(株),東京都荒川区南千住5-11-1,['03:00~25:00'],東京都荒川区南千住5-11-1,139.794464,35.734383
西荻南SS / 大光石油(株),東京都杉並区松庵2-16-1,['06:00~21:00'],東京都杉並区松庵2-16-1,139.593933,35.697025
ニュー府中SS / (有)村野商店,東京都府中市若松町1-1-10,['06:00~20:00'],東京都府中市若松町1-1-10,139.494904,35.670067
保木間SS / 中外石油(株),東京都足立区保木間1-19-5,['08:00~19:00'],東京都足立区保木間1-19-5,139.802689,35.791889
千住新橋ランプ前SS / ヤオキン商事(株),東京都足立区足立1-3-12,['0:00~23:59'],東京都足立区足立1-3-12,139.805206,35.761436
麹町SS / 富士鉱油(株),東京都千代田区麹町2-2-30,['07:30~21:00'],東京都千代田区麹町2-2-30,139.74115,35.684494
本所SS / 田中燃料(株),東京都墨田区本所3-2-1,['07:30~19:00'],東京都墨田区本所3-2-1,139.802414,35.702637
呑川橋SS / (株)田代油店,東京都大田区大森中2-15-12,['07:00~21:00'],東京都大田区大森中2-15-12,139.73613,35.566322
一ツ家SS / 河原実業(株),東京都足立区一ツ家1-21-21,['07:00~20:00'],東京都足立区一ツ家1-21-21,139.810516,35.782761
桜堤SS / (有)杉商,東京都武蔵野市境5-24-17,['07:30~21:00'],東京都武蔵野市境5-24-17,139.533356,35.707111
戸山町SS / 日駐ビル石油販売(株),東京都新宿区戸山3-15-1,['06:30~20:00'],東京都新宿区戸山3-15-1,139.709656,35.70451
上富士前SS / 穴水(株),東京都文京区本駒込5-72-10,['08:00~18:00'],東京都文京区本駒込5-72-10,139.750504,35.73317
鐘淵SS / 鐘淵商事(株),東京都墨田区墨田5-1-1,['07:30~19:00'],東京都墨田区墨田5-1-1,139.818146,35.734718
下丸子SS / (有)中村油店,東京都大田区千鳥3-20-1,['06:30~19:30'],東京都大田区千鳥3-20-1,139.689545,35.57127
わくわくステーション鷺宮SS / 坂上石油(株),東京都中野区上鷺宮3-16-7,['07:00~19:00'],東京都中野区上鷺宮3-16-7,139.632324,35.735134
アロピット舎人SS / 平柳商店,東京都足立区舎人5-12-16,['08:00~20:00'],東京都足立区舎人5-12-16,139.769882,35.80954
本木町SS / (有)福澄鉱油店,東京都足立区本木1-6-13,['08:00~20:00'],東京都足立区本木1-6-13,139.787094,35.76342
一之江インターチェンジSS / 江商石油(株),東京都江戸川区一之江2-11-1,['07:30~21:00'],東京都江戸川区一之江2-11-1,139.882477,35.696068
若葉町SS / (有)モリサン石油,東京都調布市若葉町3-8-1,['07:30~20:00'],東京都調布市若葉町3-8-1,139.582397,35.651031
日本橋浜町SS / (株)トウモウ,東京都中央区日本橋浜町3-2-4,['07:00~19:00'],東京都中央区日本橋浜町3-2-4,139.78801,35.684055
綾瀬川SS / 小林油店,東京都足立区青井6-8-20,['08:00~20:00'],東京都足立区青井6-8-20,139.815704,35.775307
西新橋SS / (株)CSソリューションズ,東京都港区西新橋2-18-4,['07:30~19:00'],東京都港区西新橋2-18-4,139.75119,35.666138
KEIHIN芝SS / 京浜商事(株),東京都港区芝1-10-11,['0:00~23:59'],東京都港区芝1-10-11,139.754181,35.651428
セルフステーション成瀬 / 太陽石油(株),東京都町田市成瀬8-9-16,['0:00~23:59'],東京都町田市成瀬8-9-16,139.468246,35.543068
小石川SS / (有)渡辺商店,東京都文京区小石川1-3-24,['07:30~19:00'],東京都文京区小石川1-3-24,139.753113,35.709305
向柳原SS / (株)小林茂商店,東京都台東区浅草橋5-10-6,['08:00~19:30'],東京都台東区浅草橋5-10-6,139.780762,35.7006
和泉本町SS / (株)ニシヤマ,東京都狛江市和泉本町1-25-6,['07:30~20:00'],東京都狛江市和泉本町1-25-6,139.575546,35.6404
富ヶ谷SS / 昭和礦油(株),東京都渋谷区富ケ谷2-20-3,['0:00~23:59'],東京都渋谷区富ケ谷2-20-3,139.687225,35.662323
八王子みなみ野SS / 関東礦油(株),東京都八王子市みなみ野2-2,['0:00~23:59'],東京都八王子市みなみ野2-2,139.328064,35.629681
日本橋カズヲスタンドSS / 明光石油(株),東京都中央区日本橋小網町7-10,['0:00~23:59'],東京都中央区日本橋小網町7-10,139.781387,35.682343
新橋SS / 北海興業(株),東京都港区新橋6-4-9,['07:00~19:00'],東京都港区新橋6-4-9,139.753784,35.662323
菅原橋SS / 酒井源商店,東京都江戸川区中央3-16-19,['08:00~14:00'],東京都江戸川区中央3-16-19,139.874161,35.714272
高木SS / (有)吉田商事,東京都東大和市高木1-83,['07:00~21:00'],東京都東大和市高木1-83,139.431671,35.753197
檜原SS / 谷合石油,東京都西多摩郡檜原村上元郷393,['08:00~19:30'],東京都西多摩郡檜原村上元郷393,139.151901,35.730495
元町北SS / (株)岡山商店,東京都大島町元町4-15-3,['08:00~18:00'],東京都大島町元町4-15-3,139.357101,34.755108
散田SS / 出光リテール販売(株),東京都八王子市散田町5-21-13,['07:00~21:00'],東京都八王子市散田町5-21-13,139.303619,35.649715
多摩エコステーションSS / 多摩興運(株),東京都多摩市貝取1450,['07:00~20:00'],東京都多摩市貝取1450,139.446136,35.636086
新小岩第一SS / ケイノ石油(株),東京都江戸川区松島3-41-8,['07:00~21:00'],東京都江戸川区松島3-41-8,139.864075,35.712463
西綾瀬SS / 田中商事(株),東京都足立区西綾瀬2-4-1,['07:00~20:30'],東京都足立区西綾瀬2-4-1,139.813934,35.762325
蛎殻町SS / (株)大釿,東京都中央区日本橋蛎殻町1-34-9,['08:00~19:00'],東京都中央区日本橋蛎殻町1-34-9,139.785568,35.681557
新宿御苑前SS / 共栄石油(株),東京都新宿区四谷4-30-10,['08:00~20:00'],東京都新宿区四谷4-30-10,139.714554,35.688828
南六郷SS / 山一石油(株),東京都大田区本羽田1-17-9,['07:00~19:00'],東京都大田区本羽田1-17-9,139.727066,35.547779
志村中央SS / (株)サンベスト東信,東京都板橋区志村3-31-18,['08:00~21:00'],東京都板橋区志村3-31-18,139.689484,35.779575
千住曙町SS / (株)平林恒雄商店,東京都足立区千住曙町37-2,['08:00~19:00'],東京都足立区千住曙町37-2,139.814774,35.742008
新小岩サニーSS / 東栄興産(株),東京都葛飾区奥戸4-3-11,['08:00~19:00'],東京都葛飾区奥戸4-3-11,139.863602,35.729893
八王子インターSS / (株)京南,東京都八王子市左入町173,['0:00~23:59'],東京都八王子市左入町173,139.345642,35.682304
台東中央SS / (株)杉田商店,東京都台東区浅草橋5-11-3,['07:30~19:00'],東京都台東区浅草橋5-11-3,139.780777,35.70079
天神橋SS / (有)荒木油店,東京都墨田区太平4-7-10,['08:00~19:00'],東京都墨田区太平4-7-10,139.81633,35.701397
東吾嬬SS / (有)平林商店,東京都墨田区立花1-23-4,['07:30~20:00'],東京都墨田区立花1-23-4,139.830963,35.706551
大森東五丁目SS / (株)田代油店,東京都大田区大森東5-1-4,['07:00~20:00'],東京都大田区大森東5-1-4,139.74025,35.570126
椿SS / (有)田辺石油,東京都足立区椿2-23-4,['07:00~19:00'],東京都足立区椿2-23-4,139.760742,35.779587
新船堀橋SS / (株)大野石油,東京都江戸川区東小松川4-23-7,['07:30~19:00'],東京都江戸川区東小松川4-23-7,139.863541,35.689087
みずえSS / 江商石油(株),東京都江戸川区東瑞江2-41-5,['08:00~20:00'],東京都江戸川区東瑞江2-41-5,139.89743,35.685596
多摩ニュータウンSS / (有)永山石油,東京都多摩市永山1-2-11,['08:00~20:00'],東京都多摩市永山1-2-11,139.447433,35.632519
奥多摩SS / (有)和井田商会,東京都西多摩郡奥多摩町氷川177,['07:30~19:00'],東京都西多摩郡奥多摩町氷川177,139.093445,35.823605
木場SS / 江東鉱産(株),東京都江東区木場6-4-7,['07:00~20:00'],東京都江東区木場6-4-7,139.805634,35.666931
父島SS / 小笠原商事(有),東京都小笠原村父島西町11-1,['07:00~17:30'],東京都小笠原村父島西町11-1,142.20961,27.071243
金杉SS / (株)かまや石油,東京都台東区根岸5-1-14,['07:00~19:00'],東京都台東区根岸5-1-14,139.786301,35.725376
竜泉寺SS / 坂本自動車工業(株),東京都台東区竜泉2-4-8,['10:00~17:00'],東京都台東区竜泉2-4-8,139.78981,35.72506
福生駅前SS / (有)古谷商店,東京都福生市福生643-1,['08:00~19:00'],東京都福生市福生643-1,139.322388,35.740898
クルー19小金井SS / 三信石油(株),東京都小金井市貫井北町2-8-17,['08:00~20:00'],東京都小金井市貫井北町2-8-17,139.498825,35.706066
